Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,10.000000 ,36.562819 ,80.558334 ,153.427308 ,274.118870 ,474.018115 ,805.107612 ,1353.485145 ,2261.752912 ,3766.100351 ,6257.723746 ,10384.554413 ,17219.749244  
17/05/2013 02:00,735371.083333,63.083333,1,1,1,5.098341,5.709836,6.679994,8.366842,9.892972,11.187228,10.884240,9.373395,7.149804,4.866907,4.080463,4.001968,4.000013 
17/05/2013 03:00,735371.125000,63.125000,1,1,1,4.962407,5.558754,6.521892,8.214875,9.788327,11.141199,10.871314,9.373356,7.151677,4.868227,4.080669,4.001975,4.000013 
17/05/2013 04:00,735371.166667,63.166667,1,1,1,4.828967,5.416719,6.374017,8.068652,9.682805,11.094011,10.857747,9.373265,7.153545,4.869547,4.080875,4.001982,4.000013 
17/05/2013 05:00,735371.208333,63.208333,1,1,1,4.746139,5.306094,6.245269,7.929694,9.577289,11.045703,10.843534,9.373119,7.155408,4.870866,4.081081,4.001989,4.000013 
17/05/2013 06:00,735371.250000,63.250000,1,1,1,4.827277,5.296540,6.171883,7.806237,9.473426,10.996361,10.828675,9.372915,7.157266,4.872186,4.081288,4.001996,4.000013 
17/05/2013 07:00,735371.291667,63.291667,1,1,1,5.074293,5.413578,6.178854,7.707388,9.373603,10.946138,10.813171,9.372650,7.159120,4.873505,4.081495,4.002003,4.000013 
17/05/2013 08:00,735371.333333,63.333333,1,1,1,5.474599,5.660544,6.276354,7.641032,9.280660,10.895259,10.797029,9.372324,7.160968,4.874825,4.081702,4.002010,4.000013 
17/05/2013 09:00,735371.375000,63.375000,1,1,1,5.942723,5.993508,6.446954,7.610087,9.197234,10.844007,10.780263,9.371933,7.162812,4.876144,4.081909,4.002017,4.000013 
17/05/2013 10:00,735371.416667,63.416667,1,1,1,6.403181,6.358507,6.665397,7.616262,9.125583,10.792686,10.762892,9.371475,7.164650,4.877463,4.082117,4.002024,4.000013 
17/05/2013 11:00,735371.458333,63.458333,1,1,1,6.780873,6.695888,6.896696,7.653785,9.067032,10.741637,10.744944,9.370948,7.166482,4.878782,4.082325,4.002031,4.000013 
17/05/2013 12:00,735371.500000,63.500000,1,1,1,7.078631,6.984154,7.114320,7.712203,9.021646,10.691220,10.726453,9.370351,7.168309,4.880102,4.082533,4.002038,4.000013 
17/05/2013 13:00,735371.541667,63.541667,1,1,1,7.274936,7.201784,7.296648,7.780195,8.988128,10.641729,10.707461,9.369681,7.170131,4.881421,4.082742,4.002045,4.000013 
17/05/2013 14:00,735371.583333,63.583333,1,1,1,7.349069,7.329979,7.431245,7.848961,8.964263,10.593321,10.688009,9.368938,7.171946,4.882739,4.082951,4.002052,4.000013 
17/05/2013 15:00,735371.625000,63.625000,1,1,1,8.916904,8.231787,7.900359,7.974671,8.954786,10.546371,10.668148,9.368119,7.173756,4.884058,4.083160,4.002059,4.000013 
17/05/2013 16:00,735371.666667,63.666667,1,1,1,9.401717,8.822663,8.358367,8.140361,8.962032,10.501410,10.647940,9.367225,7.175559,4.885377,4.083369,4.002066,4.000013 
17/05/2013 17:00,735371.708333,63.708333,1,1,1,9.182972,8.938982,8.601159,8.302339,8.982896,10.458781,10.627450,9.366254,7.177356,4.886696,4.083579,4.002074,4.000014 
17/05/2013 18:00,735371.750000,63.750000,1,1,1,8.440864,8.605749,8.561310,8.417936,9.010176,10.418577,10.606745,9.365207,7.179147,4.888014,4.083789,4.002081,4.000014 
17/05/2013 19:00,735371.791667,63.791667,1,1,1,7.768640,8.142753,8.355779,8.473658,9.036431,10.380661,10.585886,9.364082,7.180931,4.889332,4.083999,4.002088,4.000014 
17/05/2013 20:00,735371.833333,63.833333,1,1,1,7.123934,7.635834,8.062698,8.471139,9.055652,10.344722,10.564923,9.362880,7.182709,4.890651,4.084210,4.002095,4.000014 
17/05/2013 21:00,735371.875000,63.875000,1,1,1,6.662997,7.203462,7.763983,8.423846,9.064293,10.310357,10.543897,9.361601,7.184480,4.891969,4.084421,4.002102,4.000014 
17/05/2013 22:00,735371.916667,63.916667,1,1,1,6.304915,6.846844,7.491691,8.345755,9.060894,10.277136,10.522835,9.360247,7.186244,4.893287,4.084632,4.002110,4.000014 
17/05/2013 23:00,735371.958333,63.958333,1,1,1,6.007914,6.547074,7.247286,8.248731,9.045495,10.244647,10.501756,9.358816,7.188001,4.894605,4.084843,4.002117,4.000014 
18/05/2013 00:00,735372.000000,64.000000,1,1,1,5.755652,6.290536,7.028635,8.140695,9.018987,10.212528,10.480667,9.357310,7.189750,4.895922,4.085055,4.002124,4.000014 
18/05/2013 01:00,735372.041667,64.041667,1,1,1,5.549940,6.074272,6.835230,8.027366,8.982701,10.180474,10.459569,9.355729,7.191493,4.897240,4.085267,4.002132,4.000014 
18/05/2013 02:00,735372.083333,64.083333,1,1,1,5.365382,5.883763,6.661441,7.911633,8.938037,10.148236,10.438459,9.354074,7.193228,4.898557,4.085479,4.002139,4.000014 
18/05/2013 03:00,735372.125000,64.125000,1,1,1,5.142501,5.682255,6.488282,7.794195,8.886209,10.115607,10.417326,9.352344,7.194955,4.899874,4.085692,4.002146,4.000014 
18/05/2013 04:00,735372.166667,64.166667,1,1,1,4.924292,5.479832,6.314460,7.674708,8.828186,10.082424,10.396157,9.350541,7.196675,4.901191,4.085905,4.002154,4.000014 
18/05/2013 05:00,735372.208333,64.208333,1,1,1,4.716108,5.282347,6.142219,7.553335,8.764776,10.048555,10.374936,9.348665,7.198387,4.902508,4.086118,4.002161,4.000014 
18/05/2013 06:00,735372.250000,64.250000,1,1,1,4.693025,5.186400,6.017036,7.437084,8.697404,10.013915,10.353648,9.346715,7.200090,4.903825,4.086331,4.002168,4.000014 
18/05/2013 07:00,735372.291667,64.291667,1,1,1,4.769983,5.180375,5.950010,7.333527,8.628067,9.978481,10.332274,9.344693,7.201786,4.905142,4.086545,4.002176,4.000014 
18/05/2013 08:00,735372.333333,64.333333,1,1,1,6.757821,6.241569,6.398584,7.319594,8.566769,9.942526,10.310805,9.342597,7.203474,4.906458,4.086759,4.002183,4.000014 
18/05/2013 09:00,735372.375000,64.375000,1,1,1,9.326503,7.996967,7.357781,7.452643,8.528068,9.906747,10.289247,9.340429,7.205153,4.907774,4.086973,4.002191,4.000015 
18/05/2013 10:00,735372.416667,64.416667,1,1,1,13.261076,10.759789,8.981874,7.800734,8.531494,9.872385,10.267636,9.338187,7.206824,4.909090,4.087188,4.002198,4.000015 
18/05/2013 11:00,735372.458333,64.458333,1,1,1,18.305584,14.505624,11.324375,8.424726,8.599979,9.841303,10.246050,9.335874,7.208486,4.910406,4.087403,4.002206,4.000015 
18/05/2013 12:00,735372.500000,64.500000,1,1,1,21.912217,17.856543,13.774101,9.277384,8.747610,9.815696,10.224613,9.333490,7.210139,4.911722,4.087618,4.002213,4.000015 
18/05/2013 13:00,735372.541667,64.541667,1,1,1,24.637771,20.631939,16.034168,10.278630,8.977553,9.797747,10.203500,9.331037,7.211784,4.913037,4.087833,4.002221,4.000015 
18/05/2013 14:00,735372.583333,64.583333,1,1,1,25.514526,22.220403,17.705498,11.307294,9.279430,9.789228,10.182916,9.328518,7.213420,4.914352,4.088049,4.002228,4.000015 
18/05/2013 15:00,735372.625000,64.625000,1,1,1,24.798156,22.529637,18.590582,12.241513,9.631490,9.791186,10.163086,9.325936,7.215046,4.915667,4.088265,4.002236,4.000015 
18/05/2013 16:00,735372.666667,64.666667,1,1,1,23.205628,21.895060,18.759502,12.999165,10.006774,9.803824,10.144232,9.323296,7.216664,4.916982,4.088481,4.002243,4.000015 
18/05/2013 17:00,735372.708333,64.708333,1,1,1,21.277010,20.714194,18.407007,13.546378,10.379231,9.826564,10.126552,9.320604,7.218272,4.918296,4.088698,4.002251,4.000015 
18/05/2013 18:00,735372.750000,64.750000,1,1,1,17.911122,18.528324,17.374037,13.830955,10.721382,9.858045,10.110209,9.317866,7.219871,4.919611,4.088915,4.002259,4.000015 
18/05/2013 19:00,735372.791667,64.791667,1,1,1,15.142839,16.282525,16.045109,13.870245,11.012117,9.896358,10.095310,9.315087,7.221461,4.920924,4.089132,4.002266,4.000015 
18/05/2013 20:00,735372.833333,64.833333,1,1,1,12.877582,14.250380,14.675684,13.714762,11.239296,9.939325,10.081914,9.312276,7.223042,4.922238,4.089349,4.002274,4.000015 
18/05/2013 21:00,735372.875000,64.875000,1,1,1,11.281826,12.631777,13.450978,13.429816,11.399800,9.984782,10.070023,9.309438,7.224613,4.923552,4.089567,4.002281,4.000015 
18/05/2013 22:00,735372.916667,64.916667,1,1,1,10.289492,11.472469,12.463747,13.078384,11.497761,10.030789,10.059596,9.306581,7.226174,4.924865,4.089785,4.002289,4.000015 
18/05/2013 23:00,735372.958333,64.958333,1,1,1,9.448063,10.553213,11.651973,12.698518,11.540638,10.075717,10.050554,9.303709,7.227726,4.926178,4.090003,4.002297,4.000015 
19/05/2013 00:00,735373.000000,65.000000,1,1,1,8.705076,9.774952,10.956276,12.310284,11.536724,10.118260,10.042792,9.300830,7.229269,4.927490,4.090222,4.002305,4.000015 
19/05/2013 01:00,735373.041667,65.041667,1,1,1,8.165565,9.159957,10.372086,11.928766,11.494479,10.157419,10.036185,9.297948,7.230803,4.928803,4.090440,4.002312,4.000016 
19/05/2013 02:00,735373.083333,65.083333,1,1,1,7.723917,8.658140,9.877368,11.562527,11.421817,10.192477,10.030596,9.295067,7.232327,4.930115,4.090659,4.002320,4.000016 
19/05/2013 03:00,735373.125000,65.125000,1,1,1,7.340383,8.231332,9.448621,11.215277,11.325683,10.222952,10.025881,9.292191,7.233842,4.931426,4.090879,4.002328,4.000016 
19/05/2013 04:00,735373.166667,65.166667,1,1,1,7.052495,7.885555,9.082254,10.889148,11.212059,10.248560,10.021896,9.289323,7.235348,4.932738,4.091099,4.002336,4.000016 
19/05/2013 05:00,735373.208333,65.208333,1,1,1,6.814924,7.598993,8.767035,10.585589,11.086065,10.269180,10.018499,9.286466,7.236844,4.934049,4.091318,4.002344,4.000016 
19/05/2013 06:00,735373.250000,65.250000,1,1,1,6.683878,7.394176,8.510512,10.307051,10.952216,10.284824,10.015553,9.283621,7.238331,4.935360,4.091539,4.002351,4.000016 
19/05/2013 07:00,735373.291667,65.291667,1,1,1,6.732461,7.318200,8.337772,10.059381,10.814904,10.295634,10.012929,9.280790,7.239810,4.936670,4.091759,4.002359,4.000016 
19/05/2013 08:00,735373.333333,65.333333,1,1,1,6.910981,7.361093,8.253147,9.847912,10.678369,10.301865,10.010510,9.277974,7.241279,4.937980,4.091980,4.002367,4.000016 
19/05/2013 09:00,735373.375000,65.375000,1,1,1,7.197456,7.508988,8.252741,9.676812,10.546608,10.303878,10.008190,9.275172,7.242739,4.939290,4.092201,4.002375,4.000016 
19/05/2013 10:00,735373.416667,65.416667,1,1,1,7.484547,7.696945,8.301513,9.539906,10.422303,10.302093,10.005877,9.272385,7.244191,4.940600,4.092422,4.002383,4.000016 
19/05/2013 11:00,735373.458333,65.458333,1,1,1,7.768121,7.904789,8.386717,9.440551,10.308154,10.296988,10.003494,9.269612,7.245633,4.941909,4.092644,4.002391,4.000016 
19/05/2013 12:00,735373.500000,65.500000,1,1,1,8.012184,8.102761,8.486701,9.372313,10.205614,10.289055,10.000979,9.266853,7.247067,4.943217,4.092866,4.002399,4.000016 
19/05/2013 13:00,735373.541667,65.541667,1,1,1,8.152301,8.244720,8.572065,9.325961,10.114899,10.278769,9.998281,9.264107,7.248492,4.944526,4.093088,4.002407,4.000016 
19/05/2013 14:00,735373.583333,65.583333,1,1,1,10.520943,9.572572,9.197778,9.381537,10.044887,10.266847,9.995370,9.261372,7.249908,4.945834,4.093310,4.002415,4.000016 
19/05/2013 15:00,735373.625000,65.625000,1,1,1,17.231772,13.666607,11.295958,9.744125,10.025193,10.254850,9.992250,9.258648,7.251316,4.947142,4.093533,4.002423,4.000016 
19/05/2013 16:00,735373.666667,65.666667,1,1,1,16.862245,14.940030,12.663035,10.225823,10.060222,10.244397,9.988967,9.255934,7.252715,4.948449,4.093756,4.002431,4.000017 
19/05/2013 17:00,735373.708333,65.708333,1,1,1,18.625387,16.438995,13.904507,10.781672,10.148910,10.237000,9.985597,9.253229,7.254105,4.949756,4.093980,4.002439,4.000017 
19/05/2013 18:00,735373.750000,65.750000,1,1,1,17.911102,16.658732,14.525889,11.301710,10.278591,10.233725,9.982238,9.250533,7.255488,4.951062,4.094203,4.002447,4.000017 
19/05/2013 19:00,735373.791667,65.791667,1,1,1,15.665804,15.597998,14.338535,11.673734,10.426627,10.234918,9.978995,9.247847,7.256861,4.952368,4.094427,4.002455,4.000017 
19/05/2013 20:00,735373.833333,65.833333,1,1,1,12.505349,13.566259,13.403572,11.821313,10.565905,10.240112,9.975957,9.245172,7.258226,4.953674,4.094651,4.002463,4.000017 
19/05/2013 21:00,735373.875000,65.875000,1,1,1,10.537213,11.800548,12.303501,11.774620,10.677092,10.248294,9.973184,9.242508,7.259583,4.954979,4.094875,4.002471,4.000017 
19/05/2013 22:00,735373.916667,65.916667,1,1,1,9.365559,10.521364,11.339496,11.600844,10.751326,10.258236,9.970710,9.239858,7.260932,4.956284,4.095100,4.002480,4.000017 
19/05/2013 23:00,735373.958333,65.958333,1,1,1,8.492185,9.558359,10.543820,11.354443,10.787044,10.268722,9.968535,9.237221,7.262272,4.957589,4.095325,4.002488,4.000017 
20/05/2013 00:00,735374.000000,66.000000,1,1,1,7.802049,8.803037,9.886340,11.071433,10.786767,10.278669,9.966638,9.234599,7.263604,4.958893,4.095550,4.002496,4.000017 
20/05/2013 01:00,735374.041667,66.041667,1,1,1,7.247282,8.195354,9.335689,10.774205,10.754953,10.287177,9.964974,9.231993,7.264928,4.960196,4.095776,4.002504,4.000017 
20/05/2013 02:00,735374.083333,66.083333,1,1,1,6.784830,7.691855,8.865524,10.475819,10.696672,10.293536,9.963485,9.229403,7.266244,4.961500,4.096002,4.002512,4.000017 
20/05/2013 03:00,735374.125000,66.125000,1,1,1,6.390582,7.263965,8.457622,10.182345,10.616766,10.297213,9.962104,9.226831,7.267552,4.962802,4.096228,4.002521,4.000017 
20/05/2013 04:00,735374.166667,66.166667,1,1,1,5.942149,6.836072,8.070757,9.893548,10.519222,10.297817,9.960756,9.224275,7.268852,4.964105,4.096454,4.002529,4.000017 
20/05/2013 05:00,735374.208333,66.208333,1,1,1,5.603419,6.469950,7.720364,9.611754,10.407604,10.295078,9.959361,9.221736,7.270144,4.965406,4.096681,4.002537,4.000017 
20/05/2013 06:00,735374.250000,66.250000,1,1,1,5.781091,6.405044,7.518234,9.359544,10.287319,10.288896,9.957842,9.219212,7.271429,4.966708,4.096908,4.002545,4.000017 
20/05/2013 07:00,735374.291667,66.291667,1,1,1,5.559159,5.835383,6.793788,8.638596,9.888529,10.249259,9.951785,9.211725,7.275235,4.970609,4.097590,4.002571,4.000018 
20/05/2013 08:00,735374.333333,66.333333,1,1,1,6.993981,6.723605,7.162506,8.529697,9.762834,10.229603,9.949041,9.209251,7.276488,4.971909,4.097818,4.002579,4.000018 
20/05/2013 09:00,735374.375000,66.375000,1,1,1,8.564316,7.872851,7.793258,8.534908,9.657579,10.207711,9.945858,9.206786,7.277734,4.973208,4.098046,4.002587,4.000018 
20/05/2013 10:00,735374.416667,66.416667,1,1,1,11.275486,9.749631,8.868418,8.695668,9.585969,10.184674,9.942226,9.204326,7.278972,4.974506,4.098275,4.002596,4.000018 
20/05/2013 11:00,735374.458333,66.458333,1,1,1,12.032043,10.843378,9.763286,8.947887,9.552169,10.161659,9.938161,9.201871,7.280203,4.975804,4.098503,4.002604,4.000018 
20/05/2013 12:00,735374.500000,66.500000,1,1,1,15.733187,13.277141,11.231938,9.360149,9.567130,10.140096,9.933713,9.199418,7.281426,4.977102,4.098732,4.002613,4.000018 
20/05/2013 13:00,735374.541667,66.541667,1,1,1,15.667693,14.147037,12.201513,9.819917,9.627947,10.121267,9.928959,9.196966,7.282642,4.978399,4.098962,4.002621,4.000018 
20/05/2013 14:00,735374.583333,66.583333,1,1,1,20.870180,17.343234,14.090486,10.460470,9.746646,10.106743,9.924009,9.194514,7.283850,4.979696,4.099191,4.002630,4.000018 
20/05/2013 15:00,735374.625000,66.625000,1,1,1,18.119926,17.044725,14.697999,11.045186,9.907852,10.097572,9.918993,9.192062,7.285051,4.980992,4.099421,4.002638,4.000018 
20/05/2013 16:00,735374.666667,66.666667,1,1,1,17.185059,16.536297,14.772038,11.510014,10.091832,10.094168,9.914049,9.189610,7.286245,4.982287,4.099651,4.002647,4.000018 
20/05/2013 17:00,735374.708333,66.708333,1,1,1,18.017089,16.863495,15.038036,11.916272,10.288800,10.096639,9.909308,9.187159,7.287431,4.983582,4.099882,4.002655,4.000018 
20/05/2013 18:00,735374.750000,66.750000,1,1,1,17.153932,16.543480,15.054443,12.241510,10.488190,10.104781,9.904895,9.184710,7.288610,4.984877,4.100113,4.002664,4.000019 
20/05/2013 19:00,735374.791667,66.791667,1,1,1,14.211757,14.872625,14.342501,12.394620,10.671306,10.117850,9.900912,9.182265,7.289781,4.986171,4.100344,4.002672,4.000019 
20/05/2013 20:00,735374.833333,66.833333,1,1,1,11.963450,13.087722,13.308267,12.367639,10.821645,10.134658,9.897430,9.179827,7.290945,4.987464,4.100575,4.002681,4.000019 
20/05/2013 21:00,735374.875000,66.875000,1,1,1,10.170849,11.475052,12.216445,12.193602,10.928992,10.153774,9.894484,9.177397,7.292102,4.988757,4.100806,4.002690,4.000019 
20/05/2013 22:00,735374.916667,66.916667,1,1,1,8.959666,10.216432,11.243853,11.923455,10.990275,10.173745,9.892076,9.174978,7.293252,4.990050,4.101038,4.002698,4.000019 
20/05/2013 23:00,735374.958333,66.958333,1,1,1,8.173510,9.301843,10.452356,11.604672,11.007985,10.193257,9.890174,9.172572,7.294395,4.991341,4.101270,4.002707,4.000019 
21/05/2013 00:00,735375.000000,67.000000,1,1,1,7.560804,8.600272,9.809333,11.268174,10.987466,10.211218,9.888727,9.170180,7.295530,4.992633,4.101502,4.002716,4.000019 
21/05/2013 01:00,735375.041667,67.041667,1,1,1,7.089938,8.053204,9.282610,10.932749,10.935138,10.226774,9.887661,9.167805,7.296659,4.993923,4.101735,4.002724,4.000019 
21/05/2013 02:00,735375.083333,67.083333,1,1,1,6.685829,7.600056,8.837060,10.607599,10.857293,10.239296,9.886894,9.165447,7.297780,4.995214,4.101968,4.002733,4.000019 
21/05/2013 03:00,735375.125000,67.125000,1,1,1,6.241601,7.161899,8.425932,10.293300,10.759200,10.248337,9.886335,9.163108,7.298895,4.996503,4.102201,4.002742,4.000019 
21/05/2013 04:00,735375.166667,67.166667,1,1,1,5.853457,6.762339,8.045581,9.990063,10.645244,10.253600,9.885889,9.160787,7.300002,4.997792,4.102434,4.002751,4.000019 
21/05/2013 05:00,735375.208333,67.208333,1,1,1,5.532658,6.414388,7.701077,9.699206,10.519201,10.254908,9.885462,9.158484,7.301103,4.999081,4.102668,4.002760,4.000019 
21/05/2013 06:00,735375.250000,67.250000,1,1,1,5.397757,6.186783,7.426652,9.427297,10.384918,10.252208,9.884960,9.156200,7.302197,5.000369,4.102902,4.002768,4.000019 
21/05/2013 07:00,735375.291667,67.291667,1,1,1,5.725174,6.253760,7.316468,9.194040,10.247726,10.245600,9.884296,9.153932,7.303285,5.001656,4.103136,4.002777,4.000020 
21/05/2013 08:00,735375.333333,67.333333,1,1,1,6.788434,6.826483,7.503810,9.035147,10.115938,10.235425,9.883393,9.151681,7.304366,5.002943,4.103371,4.002786,4.000020 
21/05/2013 09:00,735375.375000,67.375000,1,1,1,7.719047,7.513432,7.854389,8.957642,9.997253,10.222230,9.882192,9.149444,7.305440,5.004229,4.103606,4.002795,4.000020 
21/05/2013 10:00,735375.416667,67.416667,1,1,1,8.287318,8.058591,8.206161,8.942669,9.896072,10.206665,9.880648,9.147219,7.306508,5.005515,4.103841,4.002804,4.000020 
21/05/2013 11:00,735375.458333,67.458333,1,1,1,10.073237,9.223464,8.861811,9.022821,9.819630,10.189562,9.878737,9.145006,7.307569,5.006800,4.104076,4.002813,4.000020 
21/05/2013 12:00,735375.500000,67.500000,1,1,1,13.848312,11.688318,10.245039,9.288200,9.783758,10.172174,9.876467,9.142803,7.308624,5.008084,4.104311,4.002822,4.000020 
21/05/2013 13:00,735375.541667,67.541667,1,1,1,17.433240,14.524662,12.072272,9.764564,9.804517,10.156168,9.873882,9.140607,7.309672,5.009368,4.104547,4.002831,4.000020 
21/05/2013 14:00,735375.583333,67.583333,1,1,1,18.121736,15.958199,13.420662,10.331375,9.882321,10.143143,9.871062,9.138419,7.310714,5.010651,4.104783,4.002840,4.000020 
21/05/2013 15:00,735375.625000,67.625000,1,1,1,16.548828,15.698968,13.836056,10.827962,10.000188,10.134126,9.868107,9.136236,7.311750,5.011934,4.105020,4.002849,4.000020 
21/05/2013 16:00,735375.666667,67.666667,1,1,1,16.515273,15.667152,14.048399,11.244132,10.142897,10.129650,9.865128,9.134060,7.312779,5.013216,4.105256,4.002858,4.000020 
21/05/2013 17:00,735375.708333,67.708333,1,1,1,15.340836,15.064142,13.911968,11.548688,10.294418,10.129758,9.862231,9.131890,7.313802,5.014498,4.105493,4.002867,4.000020 
21/05/2013 18:00,735375.750000,67.750000,1,1,1,16.046238,15.266868,14.024665,11.808250,10.448647,10.134316,9.859515,9.129727,7.314819,5.015778,4.105730,4.002876,4.000020 
21/05/2013 19:00,735375.791667,67.791667,1,1,1,13.083373,13.748730,13.393989,11.920073,10.589343,10.142719,9.857063,9.127573,7.315830,5.017059,4.105968,4.002885,4.000020 
21/05/2013 20:00,735375.833333,67.833333,1,1,1,11.022572,12.117809,12.446743,11.871066,10.701503,10.153962,9.854931,9.125428,7.316834,5.018338,4.106206,4.002894,4.000021 
21/05/2013 21:00,735375.875000,67.875000,1,1,1,9.761956,10.848127,11.539809,11.704938,10.777365,10.166858,9.853145,9.123293,7.317832,5.019617,4.106444,4.002903,4.000021 
21/05/2013 22:00,735375.916667,67.916667,1,1,1,8.811010,9.853641,10.753221,11.466115,10.815239,10.180227,9.851704,9.121171,7.318824,5.020895,4.106682,4.002912,4.000021 
21/05/2013 23:00,735375.958333,67.958333,1,1,1,7.921418,8.983262,10.048962,11.181966,10.816625,10.192989,9.850583,9.119063,7.319811,5.022173,4.106920,4.002922,4.000021 
22/05/2013 00:00,735376.000000,68.000000,1,1,1,7.143411,8.216087,9.410269,10.870597,10.784676,10.204205,9.849734,9.116969,7.320791,5.023450,4.107159,4.002931,4.000021 
22/05/2013 01:00,735376.041667,68.041667,1,1,1,6.484391,7.549207,8.833932,10.545394,10.723416,10.213096,9.849095,9.114891,7.321765,5.024726,4.107398,4.002940,4.000021 
22/05/2013 02:00,735376.083333,68.083333,1,1,1,6.105403,7.069443,8.362668,10.223333,10.637990,10.219071,9.848591,9.112829,7.322733,5.026002,4.107637,4.002949,4.000021 
22/05/2013 03:00,735376.125000,68.125000,1,1,1,5.649542,6.614783,7.936475,9.908388,10.533077,10.221699,9.848140,9.110782,7.323696,5.027277,4.107877,4.002958,4.000021 
22/05/2013 04:00,735376.166667,68.166667,1,1,1,5.325990,6.243866,7.565068,9.605459,10.413073,10.220699,9.847658,9.108752,7.324652,5.028552,4.108117,4.002968,4.000021 
22/05/2013 05:00,735376.208333,68.208333,1,1,1,5.146565,5.982175,7.264605,9.321100,10.282332,10.215926,9.847059,9.106736,7.325603,5.029825,4.108357,4.002977,4.000021 
22/05/2013 06:00,735376.250000,68.250000,1,1,1,5.351053,5.969276,7.107662,9.071796,10.146258,10.207398,9.846260,9.104735,7.326548,5.031099,4.108597,4.002986,4.000021 
22/05/2013 07:00,735376.291667,68.291667,1,1,1,6.213241,6.403695,7.214443,8.888920,10.012757,10.195363,9.845189,9.102746,7.327488,5.032371,4.108838,4.002996,4.000021 
22/05/2013 08:00,735376.333333,68.333333,1,1,1,8.766722,7.918851,7.929281,8.849770,9.896824,10.180491,9.843790,9.100768,7.328422,5.033643,4.109079,4.003005,4.000022 
22/05/2013 09:00,735376.375000,68.375000,1,1,1,11.008783,9.658736,8.969666,8.970234,9.812696,10.163837,9.842033,9.098800,7.329350,5.034914,4.109320,4.003014,4.000022 
22/05/2013 10:00,735376.416667,68.416667,1,1,1,11.848938,10.746192,9.833667,9.186198,9.765299,10.146547,9.839916,9.096840,7.330273,5.036184,4.109561,4.003024,4.000022 
22/05/2013 11:00,735376.458333,68.458333,1,1,1,13.862485,12.259568,10.863132,9.502642,9.759349,10.129851,9.837467,9.094887,7.331190,5.037454,4.109803,4.003033,4.000022 
22/05/2013 12:00,735376.500000,68.500000,1,1,1,13.663820,12.724912,11.466529,9.832532,9.789357,10.114763,9.834733,9.092938,7.332102,5.038723,4.110045,4.003043,4.000022 
22/05/2013 13:00,735376.541667,68.541667,1,1,1,14.822307,13.567866,12.118907,10.183260,9.851619,10.102140,9.831783,9.090994,7.333009,5.039992,4.110287,4.003052,4.000022 
22/05/2013 14:00,735376.583333,68.583333,1,1,1,15.661340,14.358664,12.766502,10.551808,9.942783,10.092703,9.828695,9.089053,7.333910,5.041259,4.110529,4.003062,4.000022 
22/05/2013 15:00,735376.625000,68.625000,1,1,1,15.524175,14.605164,13.157477,10.896701,10.055575,10.086930,9.825561,9.087115,7.334805,5.042527,4.110772,4.003071,4.000022 
22/05/2013 16:00,735376.666667,68.666667,1,1,1,15.875338,14.925717,13.499483,11.218217,10.184000,10.085101,9.822471,9.085180,7.335695,5.043793,4.111015,4.003081,4.000022 
22/05/2013 17:00,735376.708333,68.708333,1,1,1,14.479374,14.316382,13.378987,11.452138,10.316085,10.087139,9.819514,9.083250,7.336580,5.045059,4.111258,4.003090,4.000022 
22/05/2013 18:00,735376.750000,68.750000,1,1,1,12.632153,13.132308,12.824381,11.553643,10.436974,10.092541,9.816761,9.081324,7.337459,5.046324,4.111502,4.003100,4.000022 
22/05/2013 19:00,735376.791667,68.791667,1,1,1,11.170860,11.935115,12.102912,11.528957,10.534977,10.100489,9.814266,9.079403,7.338333,5.047588,4.111745,4.003109,4.000023 
22/05/2013 20:00,735376.833333,68.833333,1,1,1,9.868426,10.797821,11.333902,11.400302,10.602771,10.109994,9.812053,9.077490,7.339202,5.048851,4.111989,4.003119,4.000023 
22/05/2013 21:00,735376.875000,68.875000,1,1,1,8.937679,9.870022,10.629815,11.201083,10.637867,10.120038,9.810126,9.075585,7.340066,5.050114,4.112234,4.003129,4.000023 
22/05/2013 22:00,735376.916667,68.916667,1,1,1,8.166221,9.094249,10.004389,10.958232,10.641079,10.129677,9.808466,9.073689,7.340924,5.051376,4.112478,4.003138,4.000023 
22/05/2013 23:00,735376.958333,68.958333,1,1,1,7.399137,8.371747,9.419866,10.686154,10.614604,10.138073,9.807035,9.071804,7.341777,5.052638,4.112723,4.003148,4.000023 
23/05/2013 00:00,735377.000000,69.000000,1,1,1,6.621536,7.661704,8.847808,10.391431,10.560934,10.144497,9.805778,9.069929,7.342625,5.053899,4.112968,4.003158,4.000023 
23/05/2013 01:00,735377.041667,69.041667,1,1,1,6.117722,7.103550,8.347189,10.088351,10.483655,10.148360,9.804632,9.068065,7.343468,5.055159,4.113213,4.003167,4.000023 
23/05/2013 02:00,735377.083333,69.083333,1,1,1,5.609186,6.595030,7.890317,9.783650,10.386449,10.149204,9.803524,9.066213,7.344306,5.056418,4.113459,4.003177,4.000023 
23/05/2013 03:00,735377.125000,69.125000,1,1,1,5.153686,6.134143,7.468991,9.481432,10.272791,10.146693,9.802374,9.064371,7.345139,5.057677,4.113704,4.003187,4.000023 
23/05/2013 04:00,735377.166667,69.166667,1,1,1,4.776766,5.733628,7.087594,9.185764,10.145993,10.140600,9.801103,9.062540,7.345967,5.058934,4.113950,4.003197,4.000023 
