Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,100.000000 ,300.000000 ,500.000000 ,700.000000 ,900.000000 ,1100.000000 ,1300.000000 ,1500.000000 ,1700.000000 ,1900.000000 ,2100.000000  
21/02/2012 00:00,734920.000000,20.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 01:00,734920.041667,20.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 02:00,734920.083333,20.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 03:00,734920.125000,20.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 04:00,734920.166667,20.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 05:00,734920.208333,20.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 06:00,734920.250000,20.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 07:00,734920.291667,20.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 08:00,734920.333333,20.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 09:00,734920.375000,20.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 10:00,734920.416667,20.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 11:00,734920.458333,20.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 12:00,734920.500000,20.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 13:00,734920.541667,20.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 14:00,734920.583333,20.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 15:00,734920.625000,20.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 16:00,734920.666667,20.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 17:00,734920.708333,20.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 18:00,734920.750000,20.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 19:00,734920.791667,20.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 20:00,734920.833333,20.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 21:00,734920.875000,20.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 22:00,734920.916667,20.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
21/02/2012 23:00,734920.958333,20.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 00:00,734921.000000,21.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 01:00,734921.041667,21.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 02:00,734921.083333,21.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 03:00,734921.125000,21.125000,1,1,1,0.399998,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 04:00,734921.166667,21.166667,1,1,1,0.399994,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 05:00,734921.208333,21.208333,1,1,1,0.399982,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 06:00,734921.250000,21.250000,1,1,1,0.399964,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 07:00,734921.291667,21.291667,1,1,1,0.399941,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 08:00,734921.333333,21.333333,1,1,1,0.399905,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 09:00,734921.375000,21.375000,1,1,1,0.399818,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 10:00,734921.416667,21.416667,1,1,1,0.399736,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 11:00,734921.458333,21.458333,1,1,1,0.399645,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 12:00,734921.500000,21.500000,1,1,1,0.399543,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 13:00,734921.541667,21.541667,1,1,1,0.399429,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 14:00,734921.583333,21.583333,1,1,1,0.399301,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 15:00,734921.625000,21.625000,1,1,1,0.399158,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 16:00,734921.666667,21.666667,1,1,1,0.398999,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 17:00,734921.708333,21.708333,1,1,1,0.398824,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 18:00,734921.750000,21.750000,1,1,1,0.398632,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 19:00,734921.791667,21.791667,1,1,1,0.398422,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 20:00,734921.833333,21.833333,1,1,1,0.398195,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 21:00,734921.875000,21.875000,1,1,1,0.397948,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 22:00,734921.916667,21.916667,1,1,1,0.397682,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
22/02/2012 23:00,734921.958333,21.958333,1,1,1,0.397397,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 00:00,734922.000000,22.000000,1,1,1,0.397093,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 01:00,734922.041667,22.041667,1,1,1,0.396767,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 02:00,734922.083333,22.083333,1,1,1,0.396421,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 03:00,734922.125000,22.125000,1,1,1,0.395944,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 04:00,734922.166667,22.166667,1,1,1,0.395432,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 05:00,734922.208333,22.208333,1,1,1,0.394927,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 06:00,734922.250000,22.250000,1,1,1,0.394420,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 07:00,734922.291667,22.291667,1,1,1,0.393902,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 08:00,734922.333333,22.333333,1,1,1,0.393368,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 09:00,734922.375000,22.375000,1,1,1,0.392815,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 10:00,734922.416667,22.416667,1,1,1,0.392243,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 11:00,734922.458333,22.458333,1,1,1,0.391650,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 12:00,734922.500000,22.500000,1,1,1,0.391035,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 13:00,734922.541667,22.541667,1,1,1,0.390399,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 14:00,734922.583333,22.583333,1,1,1,0.389742,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 15:00,734922.625000,22.625000,1,1,1,0.389064,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 16:00,734922.666667,22.666667,1,1,1,0.388364,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 17:00,734922.708333,22.708333,1,1,1,0.387643,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 18:00,734922.750000,22.750000,1,1,1,0.386900,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 19:00,734922.791667,22.791667,1,1,1,0.386136,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 20:00,734922.833333,22.833333,1,1,1,0.385350,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 21:00,734922.875000,22.875000,1,1,1,0.384544,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 22:00,734922.916667,22.916667,1,1,1,0.383718,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
23/02/2012 23:00,734922.958333,22.958333,1,1,1,0.382871,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 00:00,734923.000000,23.000000,1,1,1,0.382004,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 01:00,734923.041667,23.041667,1,1,1,0.381117,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 02:00,734923.083333,23.083333,1,1,1,0.380210,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 03:00,734923.125000,23.125000,1,1,1,0.379283,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 04:00,734923.166667,23.166667,1,1,1,0.378338,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 05:00,734923.208333,23.208333,1,1,1,0.377373,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 06:00,734923.250000,23.250000,1,1,1,0.376389,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 07:00,734923.291667,23.291667,1,1,1,0.375387,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 08:00,734923.333333,23.333333,1,1,1,0.374367,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 09:00,734923.375000,23.375000,1,1,1,0.373330,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 10:00,734923.416667,23.416667,1,1,1,0.372274,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 11:00,734923.458333,23.458333,1,1,1,0.371202,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 12:00,734923.500000,23.500000,1,1,1,0.370112,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 13:00,734923.541667,23.541667,1,1,1,0.369005,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 14:00,734923.583333,23.583333,1,1,1,0.367882,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 15:00,734923.625000,23.625000,1,1,1,0.366742,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 16:00,734923.666667,23.666667,1,1,1,0.365588,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 17:00,734923.708333,23.708333,1,1,1,0.364418,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 18:00,734923.750000,23.750000,1,1,1,0.363233,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 19:00,734923.791667,23.791667,1,1,1,0.362033,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 20:00,734923.833333,23.833333,1,1,1,0.360821,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 21:00,734923.875000,23.875000,1,1,1,0.359594,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 22:00,734923.916667,23.916667,1,1,1,0.358347,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
24/02/2012 23:00,734923.958333,23.958333,1,1,1,0.357085,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 00:00,734924.000000,24.000000,1,1,1,0.355804,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 01:00,734924.041667,24.041667,1,1,1,0.354509,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 02:00,734924.083333,24.083333,1,1,1,0.353199,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 03:00,734924.125000,24.125000,1,1,1,0.351876,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 04:00,734924.166667,24.166667,1,1,1,0.350539,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 05:00,734924.208333,24.208333,1,1,1,0.349191,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 06:00,734924.250000,24.250000,1,1,1,0.347830,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 07:00,734924.291667,24.291667,1,1,1,0.346458,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 08:00,734924.333333,24.333333,1,1,1,0.345075,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 09:00,734924.375000,24.375000,1,1,1,0.343680,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 10:00,734924.416667,24.416667,1,1,1,0.342275,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 11:00,734924.458333,24.458333,1,1,1,0.340858,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 12:00,734924.500000,24.500000,1,1,1,0.339431,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 13:00,734924.541667,24.541667,1,1,1,0.337995,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 14:00,734924.583333,24.583333,1,1,1,0.336548,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 15:00,734924.625000,24.625000,1,1,1,0.335092,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 16:00,734924.666667,24.666667,1,1,1,0.333625,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 17:00,734924.708333,24.708333,1,1,1,0.332147,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 18:00,734924.750000,24.750000,1,1,1,0.330658,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 19:00,734924.791667,24.791667,1,1,1,0.329159,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 20:00,734924.833333,24.833333,1,1,1,0.327648,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 21:00,734924.875000,24.875000,1,1,1,0.326129,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 22:00,734924.916667,24.916667,1,1,1,0.324602,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
25/02/2012 23:00,734924.958333,24.958333,1,1,1,0.323068,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 00:00,734925.000000,25.000000,1,1,1,0.321528,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 01:00,734925.041667,25.041667,1,1,1,0.319983,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 02:00,734925.083333,25.083333,1,1,1,0.318432,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 03:00,734925.125000,25.125000,1,1,1,0.316874,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 04:00,734925.166667,25.166667,1,1,1,0.315310,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 05:00,734925.208333,25.208333,1,1,1,0.313741,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 06:00,734925.250000,25.250000,1,1,1,0.312169,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 07:00,734925.291667,25.291667,1,1,1,0.310592,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 08:00,734925.333333,25.333333,1,1,1,0.309012,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 09:00,734925.375000,25.375000,1,1,1,0.307429,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 10:00,734925.416667,25.416667,1,1,1,0.305844,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 11:00,734925.458333,25.458333,1,1,1,0.304256,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 12:00,734925.500000,25.500000,1,1,1,0.302666,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 13:00,734925.541667,25.541667,1,1,1,0.301075,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 14:00,734925.583333,25.583333,1,1,1,0.299482,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 15:00,734925.625000,25.625000,1,1,1,0.297888,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 16:00,734925.666667,25.666667,1,1,1,0.296292,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 17:00,734925.708333,25.708333,1,1,1,0.294696,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 18:00,734925.750000,25.750000,1,1,1,0.293098,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 19:00,734925.791667,25.791667,1,1,1,0.291500,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 20:00,734925.833333,25.833333,1,1,1,0.289901,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 21:00,734925.875000,25.875000,1,1,1,0.288300,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 22:00,734925.916667,25.916667,1,1,1,0.286697,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
26/02/2012 23:00,734925.958333,25.958333,1,1,1,0.285092,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 00:00,734926.000000,26.000000,1,1,1,0.283485,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 01:00,734926.041667,26.041667,1,1,1,0.281876,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 02:00,734926.083333,26.083333,1,1,1,0.280264,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 03:00,734926.125000,26.125000,1,1,1,0.278650,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 04:00,734926.166667,26.166667,1,1,1,0.277035,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 05:00,734926.208333,26.208333,1,1,1,0.275417,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 06:00,734926.250000,26.250000,1,1,1,0.273798,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 07:00,734926.291667,26.291667,1,1,1,0.272177,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 08:00,734926.333333,26.333333,1,1,1,0.270555,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 09:00,734926.375000,26.375000,1,1,1,0.268931,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 10:00,734926.416667,26.416667,1,1,1,0.267346,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 11:00,734926.458333,26.458333,1,1,1,0.265782,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 12:00,734926.500000,26.500000,1,1,1,0.264236,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 13:00,734926.541667,26.541667,1,1,1,0.262706,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 14:00,734926.583333,26.583333,1,1,1,0.261193,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 15:00,734926.625000,26.625000,1,1,1,0.259693,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 16:00,734926.666667,26.666667,1,1,1,0.258206,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 17:00,734926.708333,26.708333,1,1,1,0.256731,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 18:00,734926.750000,26.750000,1,1,1,0.255268,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 19:00,734926.791667,26.791667,1,1,1,0.253816,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 20:00,734926.833333,26.833333,1,1,1,0.252374,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
