Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,25.000000 ,40.000000 ,60.000000 ,85.000000 ,125.000000 ,175.000000 ,225.000000 ,275.000000 ,350.000000 ,450.000000 ,550.000000 ,650.000000 ,775.000000 ,925.000000  
12/04/2014 23:00,735701.958333,3.208333,1,1,1,-3094.667766,-3091.273182,-3094.228284,-3108.649443,-3156.938048,-3255.089143,-3277.501356,-2561.352908,-2499.605737,-2499.055462,-2499.786291,-2499.828266,-2499.873686,-2499.910400,-2499.951698,-2500.123078 
13/04/2014 00:00,735702.000000,3.250000,1,1,1,-3096.109844,-3092.740455,-3095.741642,-3110.238499,-3158.264160,-3252.969531,-3274.535397,-2563.987013,-2499.868187,-2499.057488,-2499.782870,-2499.825521,-2499.871445,-2499.908656,-2499.950678,-2500.124422 
13/04/2014 01:00,735702.041667,3.291667,1,1,1,-3097.553010,-3094.207073,-3097.248938,-3111.798394,-3159.463896,-3250.940992,-3271.612504,-2566.580287,-2500.139094,-2499.060801,-2499.779531,-2499.822807,-2499.869205,-2499.906907,-2499.949656,-2500.125766 
13/04/2014 02:00,735702.083333,3.333333,1,1,1,-3098.995810,-3095.671727,-3098.748179,-3113.326831,-3160.552635,-3248.995031,-3268.732408,-2569.133603,-2500.418195,-2499.065413,-2499.776274,-2499.820129,-2499.866970,-2499.905154,-2499.948632,-2500.127110 
13/04/2014 03:00,735702.125000,3.375000,1,1,1,-3100.442045,-3097.135992,-3100.238828,-3114.822568,-3161.542035,-3247.122252,-3265.894461,-2571.647878,-2500.705242,-2499.071339,-2499.773097,-2499.817492,-2499.864746,-2499.903400,-2499.947606,-2500.128454 
13/04/2014 04:00,735702.166667,3.416667,1,1,1,-3101.889873,-3098.599124,-3101.720413,-3116.285804,-3162.444013,-3245.315223,-3263.097677,-2574.124228,-2501.000008,-2499.078585,-2499.769997,-2499.814898,-2499.862536,-2499.901647,-2499.946578,-2500.129799 
13/04/2014 05:00,735702.208333,3.458333,1,1,1,-3103.338724,-3100.059894,-3103.191332,-3117.715887,-3163.268263,-3243.568394,-3260.341313,-2576.563749,-2501.302284,-2499.087160,-2499.766971,-2499.812349,-2499.860344,-2499.899898,-2499.945550,-2500.131143 
13/04/2014 06:00,735702.250000,3.500000,1,1,1,-3105.152543,-3101.881955,-3105.015455,-3119.479041,-3164.396270,-3242.409746,-3258.141526,-2578.968473,-2501.611874,-2499.097073,-2499.764015,-2499.809844,-2499.858172,-2499.898155,-2499.944523,-2500.132488 
13/04/2014 07:00,735702.291667,3.541667,1,1,1,-3111.499717,-3108.227993,-3111.356975,-3125.756820,-3170.101685,-3247.749273,-3262.235565,-2581.355968,-2501.927725,-2499.108182,-2499.761116,-2499.807377,-2499.856019,-2499.896418,-2499.943497,-2500.133833 
13/04/2014 08:00,735702.333333,3.583333,1,1,1,-3125.098015,-3121.815929,-3124.932864,-3139.275558,-3183.270367,-3262.984408,-3275.981369,-2583.781209,-2502.253713,-2499.121070,-2499.758288,-2499.804963,-2499.853897,-2499.894694,-2499.942474,-2500.135179 
13/04/2014 09:00,735702.375000,3.625000,1,1,1,-3145.804765,-3142.505619,-3145.609499,-3159.919991,-3203.832473,-3287.657163,-3298.927588,-2586.277998,-2502.587499,-2499.135267,-2499.755488,-2499.802578,-2499.851798,-2499.892981,-2499.941454,-2500.136527 
13/04/2014 10:00,735702.416667,3.666667,1,1,1,-3172.850657,-3169.528384,-3172.620356,-3186.933390,-3231.050807,-3319.986500,-3329.337357,-2588.878537,-2502.929715,-2499.150746,-2499.752688,-2499.800211,-2499.849717,-2499.891279,-2499.940439,-2500.137876 
13/04/2014 11:00,735702.458333,3.708333,1,1,1,-3208.528497,-3205.185869,-3208.275367,-3222.639099,-3267.351689,-3364.795650,-3371.873196,-2591.633075,-2503.281218,-2499.167498,-2499.749859,-2499.797844,-2499.847652,-2499.889588,-2499.939428,-2500.139227 
13/04/2014 12:00,735702.500000,3.750000,1,1,1,-3248.973130,-3245.617369,-3248.717148,-3263.182439,-3308.881061,-3416.737675,-3421.354486,-2594.569891,-2503.642941,-2499.185549,-2499.746977,-2499.795462,-2499.845596,-2499.887906,-2499.938422,-2500.140581 
13/04/2014 13:00,735702.541667,3.791667,1,1,1,-3291.916830,-3288.557892,-3291.683634,-3306.304373,-3353.361982,-3473.049703,-3475.092679,-2597.704718,-2504.015785,-2499.204960,-2499.744034,-2499.793050,-2499.843542,-2499.886232,-2499.937421,-2500.141937 
13/04/2014 14:00,735702.583333,3.833333,1,1,1,-3334.262993,-3330.911768,-3334.079492,-3348.905875,-3397.625433,-3529.461973,-3528.951540,-2601.034817,-2504.400521,-2499.225820,-2499.741032,-2499.790596,-2499.841484,-2499.884564,-2499.936425,-2500.143295 
